Challenge;Predicate;Expression;Popularity
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer, p:Photo| one d:Day | p->d in date and i->p in posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all d : Day | all p : Photo | d in p.date implies i in posts.p;1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, i:Influencer | some p:Photo | p in i.posts and d in i.date;1
dkZH6HJNQNLLDX6Aj;inv6;posts.date = Influencer->Day;1
dkZH6HJNQNLLDX6Aj;inv6;all disj p1: Photo, p2: Photo | all disj i: Influencer | p1 in i.posts && p2 in i.posts => p1.date != p2.date;4
dkZH6HJNQNLLDX6Aj;inv6;all d1 : Influencer.posts.date | all d2 : Day | d2 = d1;1
dkZH6HJNQNLLDX6Aj;inv6;all d1 : Influencer.posts.date | all d2 : Day | d2 in d1;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day, i: Influencer | i.posts in d.~date;2
dkZH6HJNQNLLDX6Aj;inv6;Influencer.posts.date = Day;7
dkZH6HJNQNLLDX6Aj;inv6;Influencer.posts.date in Day;3
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, p:Photo, u:User| u in Influencer implies u->p in posts and p.date in Day;1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, i:Influencer | one p: i.posts | p.date=d;2
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all d : Day | some p : Photo | (p in posts.i) implies (d in date.p);1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, u:User| some p:Photo| u in Influencer and u->p in posts and p->d in date;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Influencer | all d : Day | x->d in posts;3
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | one date.posts.i;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer, p:Photo, d:Day | i in posts.p and p in date.d;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | some Influencer.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts.date | Day & p = Day;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Influencer | all d : Day | d in x.posts;8
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : Photo | i->p in posts implies p.date&Day = Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | i.posts.date in Day;15
dkZH6HJNQNLLDX6Aj;inv6;all u:User|all d:Day| some p:Photo| u in Influencer implies (u->p in posts and p->d in date);1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer, d: Day, p: Photo | p in i.posts implies p in d;1
dkZH6HJNQNLLDX6Aj;inv6;all d1 : Influencer.posts.date | all d2 : Day | no(d1 - d2);4
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer, d: Day | i.posts.date = d;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | some d.~date.~posts;2
dkZH6HJNQNLLDX6Aj;inv6;all d: Day, i:Influencer| some i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day | some p : Photo | i->p in posts implies p->d in date;2
dkZH6HJNQNLLDX6Aj;inv6;all u : User, d : Day | u in Influencer implies d in posts.Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all d : Day | (some p : Photo | i->p in posts);3
dkZH6HJNQNLLDX6Aj;inv6;some d1 : Influencer.posts.date | all d2 : Day | d2 in d1;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | some p : i.posts | Day in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer, d: Day, p: Photo | p in i.posts implies p in Day;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | (Influencer.posts).date = Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | (posts.i).date = Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer | all p:Photo | i->p in posts implies (all d:Day | p->d in date);7
dkZH6HJNQNLLDX6Aj;inv6;all u:Influencer, d:Day | some p:Photo | u in posts.d;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | some i.posts.date & Day;3
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | Influencer.posts in d;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | some d & Influencer.posts.date;3
dkZH6HJNQNLLDX6Aj;inv6;all photo : Photo |lone photo.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all p : Photo | all i : Influencer | d in p.date and p in i.posts;8
dkZH6HJNQNLLDX6Aj;inv6;all x : Influencer | all d : Day | some p : Photo | p in x.posts and one p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all u: User, p: Photo | u in Influencer and p in u.posts implies p.date in Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, p : Photo, d : Day | d in i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer| all d: Day| all p: Photo| i->p in posts implies p->d in date;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Day | all y : Influencer | x in date.posts.y;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts | all x : p.date | all d : Day | x & d = d;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | some p: Photo | i->p in posts implies Day in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | some p : Photo | all d : Day | i->p in posts and p->d in date;2
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | one i.posts.date & Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | Day not in i.posts.date;2
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, i:Influencer | some p:Photo | p in i.posts and i in d.date;1
dkZH6HJNQNLLDX6Aj;inv6;all u : User, d : Day | u in Influencer implies some posts.d;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day, p: Photo | p -> d in date implies all i: Influencer | i->p in posts;1
dkZH6HJNQNLLDX6Aj;inv6;all x, y : univ | x in Influencer and y in Photo and x->y in posts implies all z : Day | y->z in date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day | some p : Photo | p in i.posts implies d in p.date;2
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | some i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer | all p:Photo | i->p in posts and all d:Day | p->d in date;1
dkZH6HJNQNLLDX6Aj;inv6;Day in Influencer.posts.date;6
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts.date | all d : Day | d = p;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer, d: Day | some p : Photo | p in i.posts and p in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | some p : Photo | i in posts.p and d in date.p;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer , d:Day | some p : Photo | i->p in posts implies d->p in date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts.date | p in Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day | some i.posts.date & Day;2
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | one p : Photo | p in i.posts and p.date in d;1
dkZH6HJNQNLLDX6Aj;inv6;all x: Influencer| Day-x in posts.x;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day, i : Influencer | i.posts.date in d;5
dkZH6HJNQNLLDX6Aj;inv6;all u: User, p: Photo | u in Influencer implies u.posts in Day;1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day | d in Influencer.posts.date;13
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | one p : Photo | some i.posts.date & d;1
dkZH6HJNQNLLDX6Aj;inv6;all u:Influencer, d:Day | u in posts.d;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | one Day implies one i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | all u: User | u in Influencer and d in u.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | some p : Photo | p in i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts | all x : p.date | all d : Day | x = d;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer, d: Day | i.posts.date in d;4
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | d in i.posts.~date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : univ | i in Influencer implies some x : univ | i->x in posts;1
dkZH6HJNQNLLDX6Aj;inv6;all u : User | u in Influencer implies (all d : Day | some u.posts );1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | some i: Influencer | d in i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | Influencer.posts in Day;2
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day | #i.posts.date >= 1;2
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day | some p : Photo | p in i.posts;2
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day | some p : Photo | d in date.p;1
dkZH6HJNQNLLDX6Aj;inv6;date.(Influencer.posts) in Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer, p:Photo| one d:Day| i in posts.p and p in date.d;1
dkZH6HJNQNLLDX6Aj;inv6;all u: User | u in Influencer implies u.posts.date in Day;2
dkZH6HJNQNLLDX6Aj;inv6;posts in Day -> set Photo;1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, i:Influencer | some p:Photo | p in i.posts and i in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all d : Day | all p : Photo | d in date.p implies i in posts.p;3
dkZH6HJNQNLLDX6Aj;inv6;all photo : Influencer.posts | Day in photo.date;2
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer| all d : Day | i.posts in d;1
dkZH6HJNQNLLDX6Aj;inv6;all p : Influencer.posts | p.date in Day;2
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer, p: Photo, d: Day| i->p in posts implies d in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all p: Photo | p in Influencer.posts => #p.date = #p;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | Day in i.posts.date all d: Day | all i: Influencer | i.posts.date in d;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | (some p : Photo | i->p in posts and p in d);2
dkZH6HJNQNLLDX6Aj;inv6;all d:Day,i:Influencer | i in (posts.Photo).date;2
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day, p : Photo | p in i.posts implies d in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | (some i: Influencer | i.posts in d.~date);1
dkZH6HJNQNLLDX6Aj;inv6;all x : Day | all y : Influencer | some z : Photo | z.date = x;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Influencer | x.posts in Photo.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | all p : i.posts | all dp : p.date | no dp - d;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day, i: Influencer | i.posts.date = d;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, p : i.posts | p.date = Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer, p:Photo | one d:Day | p in i.posts implies d in p;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day, p : Photo | i->p in posts and p.date = d;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : Photo | i->p in posts implies no p.date-Day;1
dkZH6HJNQNLLDX6Aj;inv6;all d1 : Influencer.posts.date | all d2 : Day | no(d2 - d1);1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer, d:Day | date.d in i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer |all p : Photo| p in i.posts implies d in p.date;3
dkZH6HJNQNLLDX6Aj;inv6;all x : User | all p : Photo | all d : Day | x in Influencer implies (p in x.posts and d in p.date);1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day, p : Photo | d in date.p;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | some p : i.posts | all x : p.date | all d : Day | x = d;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer, d:Day | one p:Photo | p->d in date and i->p in posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | no i.posts.date - Day;3
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | some i.posts.date - Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all d : Day | some d->(i.posts);1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day, p : Photo | d in p.date && i in posts.p;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | Influencer.posts.date not in d implies Influencer.posts.date in d;1
dkZH6HJNQNLLDX6Aj;inv6;all influencer : univ | influencer in Influencer implies some photo : univ | influencer->photo in posts and some day : univ | photo->day in date;1
dkZH6HJNQNLLDX6Aj;inv6;all inf : Influencer | all day : Day | one ph : Photo | ph in inf.posts and day in ph.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts.date | all d : Day | p - d = p;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | Influencer.posts.date in Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i:User-Influencer | all p:Photo | i->p in posts implies (one d:Day | p ->d in date );1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day, i: Influencer | some p : Photo | (d in p.date) && (i in p.posts);1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | (posts.date.d) = Influencer;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all x,y : i.posts - Ad | x.date = y.date + 1;1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, i:Influencer, p:Photo | p in i.posts implies d in i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all user : User | Day in user.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, i:Influencer, p:Photo| i->p in posts and p->d in date;2
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all x,y : i.posts | x.date = y.date + 1;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all d : Day | some p : Photo | d in date.p and i in posts.p;3
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | i.posts = date.Day;1
dkZH6HJNQNLLDX6Aj;inv6;all x,y,z : univ | x in Day implies y->x in date and z->y in posts and z in Influencer;2
dkZH6HJNQNLLDX6Aj;inv6;all inf : Influencer |lone inf.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | all p : i.posts | #(i.posts) >= #d;1
dkZH6HJNQNLLDX6Aj;inv6;all day: Day | all influencer: Influencer | all photo: Photo | photo in influencer.posts implies photo.date = day;1
dkZH6HJNQNLLDX6Aj;inv6;all day: Day | all influencer: Influencer | all photo: Photo | photo.date = day implies photo in influencer.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all d : Day | lone i.posts.date & d;1
dkZH6HJNQNLLDX6Aj;inv6;all disj p1,p2 : Influencer.posts | p1.date != p2.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day, p : Photo | d in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all x,y : i.posts | x.date = y.date.next;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer | all p:Photo | i->p in posts implies (one d:Day | p->d in date);1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer | some p:Photo | i.posts.date in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | some p : Photo | p.date in i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | some p: Photo | i -> p in posts implies all d: Day | p->d in date;3
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all x,y : i.posts | x.date.next = y.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | some p: Photo | i->p in posts and Day in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | one date.i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all p1:Photo, p2:Photo, d1:Day, d2:Day, i:Influencer | p1 in i.posts and p2 in i.posts and d1 in p1.date and d2 in p2.date implies d1!=d2;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer | some p:Photo | i->p in posts and all d:Day | p->d in date;1
dkZH6HJNQNLLDX6Aj;inv6;all u: User, p: Photo | u in Influencer implies u.posts.date in Day;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | d in Influencer.posts.date or no posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | some p: Photo | p.date in posts.p;1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, u:User| some p:Photo| u in Influencer implies u->p in posts and p->d in date;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Influencer | all d : Day | d->x in posts;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | some i: Influencer | i.posts.date = d;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts.date | all d : Day | d & p = p;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all d : Day | all p : Photo | i->p in posts and p->d in date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day, p : Photo | p in i.posts and d in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer, p:Photo | all d:Day | i->p in posts and p->d in date;1
dkZH6HJNQNLLDX6Aj;inv6;all x: User, y: Day | x in Influencer implies y in x.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day | d in posts.date.d;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | (posts.(date.d)) = Influencer;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | some i.posts.date & Photo.date;1
dkZH6HJNQNLLDX6Aj;inv6;all day : Day | all i : Influencer | all photo : i.posts | day in photo.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, i:Influencer, p:Photo | p in i.posts implies d in i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i:User-Influencer | all p:Photo | i->p in posts implies (all d:Day | p ->d in date );1
dkZH6HJNQNLLDX6Aj;inv6;;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer, p: Photo| i->p in posts implies Day in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | all p : Photo | d in i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Day | all y : Influencer | some z : posts.y | z.date = x;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Influencer | all d : Day | some p : Photo | x.posts in p;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | some i.posts.date implies one i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | some Day - i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;date in Day -> set Photo;2
dkZH6HJNQNLLDX6Aj;inv6;some d1 : Influencer.posts.date | all d2 : Day | no(d1 - d2);1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | all d: Day | some (i.posts & d.date);2
dkZH6HJNQNLLDX6Aj;inv6;no disj d1, d2 : Day, i: Influencer | d1 in i.posts.date && d2 in i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all p : Photo | d in Influencer.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Influencer | all d : Day | some p : Photo | x.posts in p and one p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Day | all y : Influencer | some z : Photo | z.date = x and z in posts.y;2
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | some p : Photo | p in i.date.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer,d:Day | some p:Photo | i->p in posts and i->d in date;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | one i.posts.date implies one i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | one d implies some Influencer.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Influencer | all d : Day | sum(x.posts & d) > 3;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day | some p : i.posts | d in p;1
dkZH6HJNQNLLDX6Aj;inv6;all d1 : Influencer.posts.date | all d2 : Day | (d2 in d1) and (d1 in d2);1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | lone i.posts.date & Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts.date | all d : Day | p in d;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts | all x : p.date | all d : Day | x = p;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | one Day implies some i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | i.posts in posts.Day;1
dkZH6HJNQNLLDX6Aj;inv6;all x : Influencer | all d : Day | sum(x.posts & d) in d;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer, d : Day | some i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer | all p:Photo | p in i.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | all u: User | some p: Photo | u in Influencer and p in u.posts and p.date = d;1
dkZH6HJNQNLLDX6Aj;inv6;all x : univ | x in Day implies some y : Photo | y->x in date and all z : Influencer | z->y in posts;1
dkZH6HJNQNLLDX6Aj;inv6;all p: Photo, y: Day | y in p.date implies all z: Influencer | p in z.posts;1
dkZH6HJNQNLLDX6Aj;inv6;some Influencer.posts => Day in Influencer.posts.date;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | Day in i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | i.posts&Photo&Day = Day;1
dkZH6HJNQNLLDX6Aj;inv6;all day: Day | all photo: Photo | all i: Influencer | photo->day in date implies photo in i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all influencer : univ | influencer in Influencer implies all day : univ | some photo : univ | photo->day in date and influencer->photo in posts;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | one p : Photo | p in i.posts and p.date in d and one p.date;1
dkZH6HJNQNLLDX6Aj;inv6;all u:User|all d:Day| all p:Photo| u in Influencer implies (u->p in posts and p->d in date);1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all p : Photo | p in Influencer.posts implies d in p.date;1
dkZH6HJNQNLLDX6Aj;inv6;Day in Influencer.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all d: Day | Influencer.posts.date = d;2
dkZH6HJNQNLLDX6Aj;inv6;all d : Day, i : Influencer | #i.posts > 0;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts.date | all d : Day | d - p = d;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | some ((Influencer.posts).date);1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all d : Day | all p : Photo | (p in posts.i) implies (d in date.p);2
dkZH6HJNQNLLDX6Aj;inv6;all d : Day, i : Influencer | some p : i.posts | p.date in Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all x,y : i.posts | x.date != y.date.next;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer, p:Photo, d:Day | p->d in date and i->p in posts;2
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer | some p:Photo | all d:Day | p->d in date and i->p in posts;1
dkZH6HJNQNLLDX6Aj;inv6;all p : Photo | Influencer->p in posts implies p.date&Day = Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer , p:Photo | i -> p in posts implies (date in Photo some-> one Day);1
dkZH6HJNQNLLDX6Aj;inv6;all x : Influencer.posts | x.date = Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i: Influencer | one p: Photo | i -> p in posts implies all d: Day | p->d in date;2
dkZH6HJNQNLLDX6Aj;inv6;all day: Day | all influencer: Influencer | all photo: Photo | day in photo.date implies photo in influencer.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all p : Influencer.posts.date | p - Day = Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | some p : i.posts | p.date in Day;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all p : i.posts.date | p - Day = p;1
dkZH6HJNQNLLDX6Aj;inv6;posts in (Influencer -> one Day);1
dkZH6HJNQNLLDX6Aj;inv6;all i:Influencer | one d:Day | d in i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | all d : Day | all p : Photo | some date.posts.i;1
dkZH6HJNQNLLDX6Aj;inv6;all d:Day, p:Photo, u:User| u in Influencer implies u->p in posts and p->d in date;1
dkZH6HJNQNLLDX6Aj;inv6;all i : Influencer | i.posts = Day;2
dkZH6HJNQNLLDX6Aj;inv6;all d : Day, i : Influencer | d in i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;no i: Influencer | #i.posts.date = #i.posts;1
dkZH6HJNQNLLDX6Aj;inv6;all d : Day | all i : Influencer | some p : Photo | p.date in Day and p in i.posts;1
